Profile Name,Source,Click Utc Ts,Device Type
User 8,Source 0,2023-03-22 08:09:35,Device Type 1
User 8,Source 0,2023-03-22 08:09:35,Device Type 1
User 8,Source 0,2023-03-22 08:09:35,Device Type 0
User 8,Source 0,2023-03-22 08:09:35,Device Type 1
User 8,Source 0,2023-03-22 08:09:35,Device Type 0
User 8,Source 0,2023-03-22 08:09:35,Device Type 1
User 8,Source 0,2023-03-22 08:09:35,Device Type 3
User 8,Source 0,2023-03-22 08:09:35,Device Type 3
User 8,Source 0,2023-03-22 08:09:35,Device Type 8
User 8,Source 0,2023-03-22 08:09:21,Device Type 1
User 8,Source 0,2023-03-22 08:09:21,Device Type 5
User 8,Source 0,2023-03-22 08:09:21,Device Type 8
User 8,Source 0,2023-03-22 08:09:21,Device Type 1
User 8,Source 0,2023-03-22 08:09:21,Device Type 9
User 8,Source 0,2023-03-22 08:09:21,Device Type 1
User 8,Source 0,2023-03-22 08:09:21,Device Type 4
User 8,Source 0,2023-03-22 08:09:21,Device Type 0
User 8,Source 0,2023-03-22 08:09:21,Device Type 1
User 8,Source 0,2023-03-22 08:09:21,Device Type 0
User 8,Source 0,2023-03-22 08:09:21,Device Type 1
User 8,Source 0,2023-03-22 08:09:21,Device Type 1
User 8,Source 0,2023-03-22 08:09:21,Device Type 10
User 8,Source 0,2023-03-22 08:09:21,Device Type 10
User 8,Source 0,2023-03-22 08:09:21,Device Type 1
User 8,Source 0,2023-03-22 08:09:21,Device Type 6
User 8,Source 0,2023-03-22 08:09:21,Device Type 1
User 8,Source 0,2023-03-22 08:09:21,Device Type 11
User 8,Source 0,2023-03-22 08:09:21,Device Type 2
User 8,Source 0,2023-03-22 08:09:21,Device Type 7
User 8,Source 0,2023-03-22 08:09:21,Device Type 9
User 8,Source 0,2023-03-22 08:09:21,Device Type 6
User 8,Source 0,2023-03-22 08:09:21,Device Type 0
User 8,Source 0,2023-03-22 08:09:21,Device Type 0
User 8,Source 0,2023-03-22 08:09:21,Device Type 0
User 8,Source 0,2023-03-22 08:09:21,Device Type 0
User 8,Source 0,2023-03-22 08:09:21,Device Type 1
User 8,Source 0,2023-03-22 08:09:21,Device Type 3
User 8,Source 0,2023-03-22 08:09:21,Device Type 0
User 8,Source 0,2023-03-22 08:09:21,Device Type 0
User 8,Source 0,2023-03-22 08:09:21,Device Type 8
User 8,Source 0,2023-03-22 08:09:21,Device Type 1
User 8,Source 0,2023-03-22 08:09:21,Device Type 0
User 8,Source 0,2023-03-22 08:09:21,Device Type 1
User 8,Source 0,2023-03-22 08:09:21,Device Type 1
User 8,Source 0,2023-03-22 08:09:21,Device Type 0
User 8,Source 0,2023-03-22 08:09:21,Device Type 1
User 8,Source 0,2023-03-22 08:09:21,Device Type 0
User 8,Source 0,2023-03-22 08:09:21,Device Type 1
User 8,Source 0,2023-03-22 08:09:21,Device Type 3
User 8,Source 0,2023-03-22 08:09:21,Device Type 3
User 8,Source 0,2023-03-22 08:09:21,Device Type 8
User 8,Source 0,2023-03-22 08:09:21,Device Type 1
User 8,Source 0,2023-03-22 08:09:21,Device Type 5
User 8,Source 0,2023-03-22 08:09:21,Device Type 8
User 8,Source 0,2023-03-22 08:09:21,Device Type 1
User 8,Source 0,2023-03-22 08:09:21,Device Type 9
User 8,Source 0,2023-03-22 08:09:21,Device Type 1
User 8,Source 0,2023-03-22 08:09:21,Device Type 4
User 8,Source 0,2023-03-22 08:09:21,Device Type 0
User 8,Source 0,2023-03-22 08:09:21,Device Type 1
User 8,Source 0,2023-03-22 08:09:21,Device Type 0
User 8,Source 0,2023-03-22 08:09:21,Device Type 1
User 8,Source 0,2023-03-22 08:09:21,Device Type 1
User 8,Source 0,2023-03-22 08:09:21,Device Type 10
User 8,Source 0,2023-03-22 08:09:21,Device Type 10
User 8,Source 0,2023-03-22 08:09:21,Device Type 1
User 8,Source 0,2023-03-22 08:09:21,Device Type 6
User 8,Source 0,2023-03-22 08:09:21,Device Type 1
User 8,Source 0,2023-03-22 08:09:21,Device Type 11
User 8,Source 0,2023-03-22 08:09:21,Device Type 2
User 8,Source 0,2023-03-22 08:09:21,Device Type 7
User 8,Source 0,2023-03-22 08:09:21,Device Type 9
User 8,Source 0,2023-03-22 08:09:21,Device Type 6
User 8,Source 0,2023-03-22 08:09:21,Device Type 0
User 8,Source 0,2023-03-22 08:09:21,Device Type 0
User 8,Source 0,2023-03-22 08:09:21,Device Type 0
User 8,Source 0,2023-03-22 08:09:21,Device Type 0
User 8,Source 0,2023-03-22 08:09:21,Device Type 1
User 8,Source 0,2023-03-22 08:09:21,Device Type 3
User 8,Source 0,2023-03-22 08:09:21,Device Type 0
User 8,Source 0,2023-03-22 08:09:21,Device Type 0
User 8,Source 0,2023-03-22 08:09:21,Device Type 8
User 8,Source 0,2023-03-22 08:09:21,Device Type 1
User 8,Source 0,2023-03-22 08:09:21,Device Type 0
User 8,Source 0,2023-03-22 08:09:21,Device Type 1
User 8,Source 0,2023-03-22 08:09:21,Device Type 1
User 8,Source 0,2023-03-22 08:09:21,Device Type 0
User 8,Source 0,2023-03-22 08:09:21,Device Type 1
User 8,Source 0,2023-03-22 08:09:21,Device Type 0
User 8,Source 0,2023-03-22 08:09:21,Device Type 1
User 8,Source 0,2023-03-22 08:09:21,Device Type 3
User 8,Source 0,2023-03-22 08:09:21,Device Type 3
User 8,Source 0,2023-03-22 08:09:21,Device Type 8
User 8,Source 0,2023-03-21 18:31:27,Device Type 1
User 8,Source 0,2023-03-21 18:31:27,Device Type 5
User 8,Source 0,2023-03-21 18:31:27,Device Type 8
User 8,Source 0,2023-03-21 18:31:27,Device Type 1
User 8,Source 0,2023-03-21 18:31:27,Device Type 9
User 8,Source 0,2023-03-21 18:31:27,Device Type 1
User 8,Source 0,2023-03-21 18:31:27,Device Type 4
User 8,Source 0,2023-03-21 18:31:27,Device Type 0
User 8,Source 0,2023-03-21 18:31:27,Device Type 1
User 8,Source 0,2023-03-21 18:31:27,Device Type 0
User 8,Source 0,2023-03-21 18:31:27,Device Type 1
User 8,Source 0,2023-03-21 18:31:27,Device Type 1
User 8,Source 0,2023-03-21 18:31:27,Device Type 10
User 8,Source 0,2023-03-21 18:31:27,Device Type 10
User 8,Source 0,2023-03-21 18:31:27,Device Type 1
User 8,Source 0,2023-03-21 18:31:27,Device Type 6
User 8,Source 0,2023-03-21 18:31:27,Device Type 1
User 8,Source 0,2023-03-21 18:31:27,Device Type 11
User 8,Source 0,2023-03-21 18:31:27,Device Type 2
User 8,Source 0,2023-03-21 18:31:27,Device Type 7
User 8,Source 0,2023-03-21 18:31:27,Device Type 9
User 8,Source 0,2023-03-21 18:31:27,Device Type 6
User 8,Source 0,2023-03-21 18:31:27,Device Type 0
User 8,Source 0,2023-03-21 18:31:27,Device Type 0
User 8,Source 0,2023-03-21 18:31:27,Device Type 0
User 8,Source 0,2023-03-21 18:31:27,Device Type 0
User 8,Source 0,2023-03-21 18:31:27,Device Type 1
User 8,Source 0,2023-03-21 18:31:27,Device Type 3
User 8,Source 0,2023-03-21 18:31:27,Device Type 0
User 8,Source 0,2023-03-21 18:31:27,Device Type 0
User 8,Source 0,2023-03-21 18:31:27,Device Type 8
User 8,Source 0,2023-03-21 18:31:27,Device Type 1
User 8,Source 0,2023-03-21 18:31:27,Device Type 0
User 8,Source 0,2023-03-21 18:31:27,Device Type 1
User 8,Source 0,2023-03-21 18:31:27,Device Type 1
User 8,Source 0,2023-03-21 18:31:27,Device Type 0
User 8,Source 0,2023-03-21 18:31:27,Device Type 1
User 8,Source 0,2023-03-21 18:31:27,Device Type 0
User 8,Source 0,2023-03-21 18:31:27,Device Type 1
User 8,Source 0,2023-03-21 18:31:27,Device Type 3
User 8,Source 0,2023-03-21 18:31:27,Device Type 3
User 8,Source 0,2023-03-21 18:31:27,Device Type 8
User 8,Source 0,2023-03-21 18:31:27,Device Type 1
User 8,Source 0,2023-03-21 18:31:27,Device Type 5
User 8,Source 0,2023-03-21 18:31:27,Device Type 8
User 8,Source 0,2023-03-21 18:31:27,Device Type 1
User 8,Source 0,2023-03-21 18:31:27,Device Type 9
User 8,Source 0,2023-03-21 18:31:27,Device Type 1
User 8,Source 0,2023-03-21 18:31:27,Device Type 4
User 8,Source 0,2023-03-21 18:31:27,Device Type 0
User 8,Source 0,2023-03-21 18:31:27,Device Type 1
User 8,Source 0,2023-03-21 18:31:27,Device Type 0
User 8,Source 0,2023-03-21 18:31:27,Device Type 1
User 8,Source 0,2023-03-21 18:31:27,Device Type 1
User 8,Source 0,2023-03-21 18:31:27,Device Type 10
User 8,Source 0,2023-03-21 18:31:27,Device Type 10
User 8,Source 0,2023-03-21 18:31:27,Device Type 1
User 8,Source 0,2023-03-21 18:31:27,Device Type 6
User 8,Source 0,2023-03-21 18:31:27,Device Type 1
User 8,Source 0,2023-03-21 18:31:27,Device Type 11
User 8,Source 0,2023-03-21 18:31:27,Device Type 2
User 8,Source 0,2023-03-21 18:31:27,Device Type 7
User 8,Source 0,2023-03-21 18:31:27,Device Type 9
User 8,Source 0,2023-03-21 18:31:27,Device Type 6
User 8,Source 0,2023-03-21 18:31:27,Device Type 0
User 8,Source 0,2023-03-21 18:31:27,Device Type 0
User 8,Source 0,2023-03-21 18:31:27,Device Type 0
User 8,Source 0,2023-03-21 18:31:27,Device Type 0
User 8,Source 0,2023-03-21 18:31:27,Device Type 1
User 8,Source 0,2023-03-21 18:31:27,Device Type 3
User 8,Source 0,2023-03-21 18:31:27,Device Type 0
User 8,Source 0,2023-03-21 18:31:27,Device Type 0
User 8,Source 0,2023-03-21 18:31:27,Device Type 8
User 8,Source 0,2023-03-21 18:31:27,Device Type 1
User 8,Source 0,2023-03-21 18:31:27,Device Type 0
User 8,Source 0,2023-03-21 18:31:27,Device Type 1
User 8,Source 0,2023-03-21 18:31:27,Device Type 1
User 8,Source 0,2023-03-21 18:31:27,Device Type 0
User 8,Source 0,2023-03-21 18:31:27,Device Type 1
User 8,Source 0,2023-03-21 18:31:27,Device Type 0
User 8,Source 0,2023-03-21 18:31:27,Device Type 1
User 8,Source 0,2023-03-21 18:31:27,Device Type 3
User 8,Source 0,2023-03-21 18:31:27,Device Type 3
User 8,Source 0,2023-03-21 18:31:27,Device Type 8
User 8,Source 0,2023-03-21 18:31:24,Device Type 1
User 8,Source 0,2023-03-21 18:31:24,Device Type 5
User 8,Source 0,2023-03-21 18:31:24,Device Type 8
User 8,Source 0,2023-03-21 18:31:24,Device Type 1
User 8,Source 0,2023-03-21 18:31:24,Device Type 9
User 8,Source 0,2023-03-21 18:31:24,Device Type 1
User 8,Source 0,2023-03-21 18:31:24,Device Type 4
User 8,Source 0,2023-03-21 18:31:24,Device Type 0
User 8,Source 0,2023-03-21 18:31:24,Device Type 1
User 8,Source 0,2023-03-21 18:31:24,Device Type 0
User 8,Source 0,2023-03-21 18:31:24,Device Type 1
User 8,Source 0,2023-03-21 18:31:24,Device Type 1
User 8,Source 0,2023-03-21 18:31:24,Device Type 10
User 8,Source 0,2023-03-21 18:31:24,Device Type 10
User 8,Source 0,2023-03-21 18:31:24,Device Type 1
User 8,Source 0,2023-03-21 18:31:24,Device Type 6
User 8,Source 0,2023-03-21 18:31:24,Device Type 1
User 8,Source 0,2023-03-21 18:31:24,Device Type 11
User 8,Source 0,2023-03-21 18:31:24,Device Type 2
User 8,Source 0,2023-03-21 18:31:24,Device Type 7
User 8,Source 0,2023-03-21 18:31:24,Device Type 9
User 8,Source 0,2023-03-21 18:31:24,Device Type 6
User 8,Source 0,2023-03-21 18:31:24,Device Type 0
User 8,Source 0,2023-03-21 18:31:24,Device Type 0
User 8,Source 0,2023-03-21 18:31:24,Device Type 0
User 8,Source 0,2023-03-21 18:31:24,Device Type 0
User 8,Source 0,2023-03-21 18:31:24,Device Type 1
User 8,Source 0,2023-03-21 18:31:24,Device Type 3
User 8,Source 0,2023-03-21 18:31:24,Device Type 0
User 8,Source 0,2023-03-21 18:31:24,Device Type 0
User 8,Source 0,2023-03-21 18:31:24,Device Type 8
User 8,Source 0,2023-03-21 18:31:24,Device Type 1
User 8,Source 0,2023-03-21 18:31:24,Device Type 0
User 8,Source 0,2023-03-21 18:31:24,Device Type 1
User 8,Source 0,2023-03-21 18:31:24,Device Type 1
User 8,Source 0,2023-03-21 18:31:24,Device Type 0
User 8,Source 0,2023-03-21 18:31:24,Device Type 1
User 8,Source 0,2023-03-21 18:31:24,Device Type 0
User 8,Source 0,2023-03-21 18:31:24,Device Type 1
User 8,Source 0,2023-03-21 18:31:24,Device Type 3
User 8,Source 0,2023-03-21 18:31:24,Device Type 3
User 8,Source 0,2023-03-21 18:31:24,Device Type 8
User 8,Source 0,2023-03-21 18:31:24,Device Type 1
User 8,Source 0,2023-03-21 18:31:24,Device Type 5
User 8,Source 0,2023-03-21 18:31:24,Device Type 8
User 8,Source 0,2023-03-21 18:31:24,Device Type 1
User 8,Source 0,2023-03-21 18:31:24,Device Type 9
User 8,Source 0,2023-03-21 18:31:24,Device Type 1
User 8,Source 0,2023-03-21 18:31:24,Device Type 4
User 8,Source 0,2023-03-21 18:31:24,Device Type 0
User 8,Source 0,2023-03-21 18:31:24,Device Type 1
User 8,Source 0,2023-03-21 18:31:24,Device Type 0
User 8,Source 0,2023-03-21 18:31:24,Device Type 1
User 8,Source 0,2023-03-21 18:31:24,Device Type 1
User 8,Source 0,2023-03-21 18:31:24,Device Type 10
User 8,Source 0,2023-03-21 18:31:24,Device Type 10
User 8,Source 0,2023-03-21 18:31:24,Device Type 1
User 8,Source 0,2023-03-21 18:31:24,Device Type 6
User 8,Source 0,2023-03-21 18:31:24,Device Type 1
User 8,Source 0,2023-03-21 18:31:24,Device Type 11
User 8,Source 0,2023-03-21 18:31:24,Device Type 2
User 8,Source 0,2023-03-21 18:31:24,Device Type 7
User 8,Source 0,2023-03-21 18:31:24,Device Type 9
User 8,Source 0,2023-03-21 18:31:24,Device Type 6
User 8,Source 0,2023-03-21 18:31:24,Device Type 0
User 8,Source 0,2023-03-21 18:31:24,Device Type 0
User 8,Source 0,2023-03-21 18:31:24,Device Type 0
User 8,Source 0,2023-03-21 18:31:24,Device Type 0
User 8,Source 0,2023-03-21 18:31:24,Device Type 1
User 8,Source 0,2023-03-21 18:31:24,Device Type 3
User 8,Source 0,2023-03-21 18:31:24,Device Type 0
User 8,Source 0,2023-03-21 18:31:24,Device Type 0
User 8,Source 0,2023-03-21 18:31:24,Device Type 8
User 8,Source 0,2023-03-21 18:31:24,Device Type 1
User 8,Source 0,2023-03-21 18:31:24,Device Type 0
User 8,Source 0,2023-03-21 18:31:24,Device Type 1
User 8,Source 0,2023-03-21 18:31:24,Device Type 1
User 8,Source 0,2023-03-21 18:31:24,Device Type 0
User 8,Source 0,2023-03-21 18:31:24,Device Type 1
User 8,Source 0,2023-03-21 18:31:24,Device Type 0
User 8,Source 0,2023-03-21 18:31:24,Device Type 1
User 8,Source 0,2023-03-21 18:31:24,Device Type 3
User 8,Source 0,2023-03-21 18:31:24,Device Type 3
User 8,Source 0,2023-03-21 18:31:24,Device Type 8
User 8,Source 0,2023-03-20 08:37:32,Device Type 1
User 8,Source 0,2023-03-20 08:37:32,Device Type 5
User 8,Source 0,2023-03-20 08:37:32,Device Type 8
User 8,Source 0,2023-03-20 08:37:32,Device Type 1
User 8,Source 0,2023-03-20 08:37:32,Device Type 9
User 8,Source 0,2023-03-20 08:37:32,Device Type 1
User 8,Source 0,2023-03-20 08:37:32,Device Type 4
User 8,Source 0,2023-03-20 08:37:32,Device Type 0
User 8,Source 0,2023-03-20 08:37:32,Device Type 1
User 8,Source 0,2023-03-20 08:37:32,Device Type 0
User 8,Source 0,2023-03-20 08:37:32,Device Type 1
User 8,Source 0,2023-03-20 08:37:32,Device Type 1
User 8,Source 0,2023-03-20 08:37:32,Device Type 10
User 8,Source 0,2023-03-20 08:37:32,Device Type 10
User 8,Source 0,2023-03-20 08:37:32,Device Type 1
User 8,Source 0,2023-03-20 08:37:32,Device Type 6
User 8,Source 0,2023-03-20 08:37:32,Device Type 1
User 8,Source 0,2023-03-20 08:37:32,Device Type 11
User 8,Source 0,2023-03-20 08:37:32,Device Type 2
User 8,Source 0,2023-03-20 08:37:32,Device Type 7
User 8,Source 0,2023-03-20 08:37:32,Device Type 9
User 8,Source 0,2023-03-20 08:37:32,Device Type 6
User 8,Source 0,2023-03-20 08:37:32,Device Type 0
User 8,Source 0,2023-03-20 08:37:32,Device Type 0
User 8,Source 0,2023-03-20 08:37:32,Device Type 0
User 8,Source 0,2023-03-20 08:37:32,Device Type 0
User 8,Source 0,2023-03-20 08:37:32,Device Type 1
User 8,Source 0,2023-03-20 08:37:32,Device Type 3
User 8,Source 0,2023-03-20 08:37:32,Device Type 0
User 8,Source 0,2023-03-20 08:37:32,Device Type 0
User 8,Source 0,2023-03-20 08:37:32,Device Type 8
User 8,Source 0,2023-03-20 08:37:32,Device Type 1
User 8,Source 0,2023-03-20 08:37:32,Device Type 0
User 8,Source 0,2023-03-20 08:37:32,Device Type 1
User 8,Source 0,2023-03-20 08:37:32,Device Type 1
User 8,Source 0,2023-03-20 08:37:32,Device Type 0
User 8,Source 0,2023-03-20 08:37:32,Device Type 1
User 8,Source 0,2023-03-20 08:37:32,Device Type 0
User 8,Source 0,2023-03-20 08:37:32,Device Type 1
User 8,Source 0,2023-03-20 08:37:32,Device Type 3
User 8,Source 0,2023-03-20 08:37:32,Device Type 3
User 8,Source 0,2023-03-20 08:37:32,Device Type 8
User 8,Source 0,2023-03-20 08:37:31,Device Type 1
User 8,Source 0,2023-03-20 08:37:31,Device Type 5
User 8,Source 0,2023-03-20 08:37:31,Device Type 8
User 8,Source 0,2023-03-20 08:37:31,Device Type 1
User 8,Source 0,2023-03-20 08:37:31,Device Type 9
User 8,Source 0,2023-03-20 08:37:31,Device Type 1
User 8,Source 0,2023-03-20 08:37:31,Device Type 4
User 8,Source 0,2023-03-20 08:37:31,Device Type 0
User 8,Source 0,2023-03-20 08:37:31,Device Type 1
User 8,Source 0,2023-03-20 08:37:31,Device Type 0
User 8,Source 0,2023-03-20 08:37:31,Device Type 1
User 8,Source 0,2023-03-20 08:37:31,Device Type 1
User 8,Source 0,2023-03-20 08:37:31,Device Type 10
User 8,Source 0,2023-03-20 08:37:31,Device Type 10
User 8,Source 0,2023-03-20 08:37:31,Device Type 1
User 8,Source 0,2023-03-20 08:37:31,Device Type 6
User 8,Source 0,2023-03-20 08:37:31,Device Type 1
User 8,Source 0,2023-03-20 08:37:31,Device Type 11
User 8,Source 0,2023-03-20 08:37:31,Device Type 2
User 8,Source 0,2023-03-20 08:37:31,Device Type 7
User 8,Source 0,2023-03-20 08:37:31,Device Type 9
User 8,Source 0,2023-03-20 08:37:31,Device Type 6
User 8,Source 0,2023-03-20 08:37:31,Device Type 0
User 8,Source 0,2023-03-20 08:37:31,Device Type 0
User 8,Source 0,2023-03-20 08:37:31,Device Type 0
User 8,Source 0,2023-03-20 08:37:31,Device Type 0
User 8,Source 0,2023-03-20 08:37:31,Device Type 1
User 8,Source 0,2023-03-20 08:37:31,Device Type 3
User 8,Source 0,2023-03-20 08:37:31,Device Type 0
User 8,Source 0,2023-03-20 08:37:31,Device Type 0
User 8,Source 0,2023-03-20 08:37:31,Device Type 8
User 8,Source 0,2023-03-20 08:37:31,Device Type 1
User 8,Source 0,2023-03-20 08:37:31,Device Type 0
User 8,Source 0,2023-03-20 08:37:31,Device Type 1
User 8,Source 0,2023-03-20 08:37:31,Device Type 1
User 8,Source 0,2023-03-20 08:37:31,Device Type 0
User 8,Source 0,2023-03-20 08:37:31,Device Type 1
User 8,Source 0,2023-03-20 08:37:31,Device Type 0
User 8,Source 0,2023-03-20 08:37:31,Device Type 1
User 8,Source 0,2023-03-20 08:37:31,Device Type 3
User 8,Source 0,2023-03-20 08:37:31,Device Type 3
User 8,Source 0,2023-03-20 08:37:31,Device Type 8
User 8,Source 0,2023-03-20 08:37:08,Device Type 1
User 8,Source 0,2023-03-20 08:37:08,Device Type 5
User 8,Source 0,2023-03-20 08:37:08,Device Type 8
User 8,Source 0,2023-03-20 08:37:08,Device Type 1
User 8,Source 0,2023-03-20 08:37:08,Device Type 9
User 8,Source 0,2023-03-20 08:37:08,Device Type 1
User 8,Source 0,2023-03-20 08:37:08,Device Type 4
User 8,Source 0,2023-03-20 08:37:08,Device Type 0
User 8,Source 0,2023-03-20 08:37:08,Device Type 1
User 8,Source 0,2023-03-20 08:37:08,Device Type 0
User 8,Source 0,2023-03-20 08:37:08,Device Type 1
User 8,Source 0,2023-03-20 08:37:08,Device Type 1
User 8,Source 0,2023-03-20 08:37:08,Device Type 10
User 8,Source 0,2023-03-20 08:37:08,Device Type 10
User 8,Source 0,2023-03-20 08:37:08,Device Type 1
User 8,Source 0,2023-03-20 08:37:08,Device Type 6
User 8,Source 0,2023-03-20 08:37:08,Device Type 1
User 8,Source 0,2023-03-20 08:37:08,Device Type 11
User 8,Source 0,2023-03-20 08:37:08,Device Type 2
User 8,Source 0,2023-03-20 08:37:08,Device Type 7
User 8,Source 0,2023-03-20 08:37:08,Device Type 9
User 8,Source 0,2023-03-20 08:37:08,Device Type 6
User 8,Source 0,2023-03-20 08:37:08,Device Type 0
User 8,Source 0,2023-03-20 08:37:08,Device Type 0
User 8,Source 0,2023-03-20 08:37:08,Device Type 0
User 8,Source 0,2023-03-20 08:37:08,Device Type 0
User 8,Source 0,2023-03-20 08:37:08,Device Type 1
User 8,Source 0,2023-03-20 08:37:08,Device Type 3
User 8,Source 0,2023-03-20 08:37:08,Device Type 0
User 8,Source 0,2023-03-20 08:37:08,Device Type 0
User 8,Source 0,2023-03-20 08:37:08,Device Type 8
User 8,Source 0,2023-03-20 08:37:08,Device Type 1
User 8,Source 0,2023-03-20 08:37:08,Device Type 0
User 8,Source 0,2023-03-20 08:37:08,Device Type 1
User 8,Source 0,2023-03-20 08:37:08,Device Type 1
User 8,Source 0,2023-03-20 08:37:08,Device Type 0
User 8,Source 0,2023-03-20 08:37:08,Device Type 1
User 8,Source 0,2023-03-20 08:37:08,Device Type 0
User 8,Source 0,2023-03-20 08:37:08,Device Type 1
User 8,Source 0,2023-03-20 08:37:08,Device Type 3
User 8,Source 0,2023-03-20 08:37:08,Device Type 3
User 8,Source 0,2023-03-20 08:37:08,Device Type 8
User 8,Source 0,2023-03-20 08:37:08,Device Type 1
User 8,Source 0,2023-03-20 08:37:08,Device Type 5
User 8,Source 0,2023-03-20 08:37:08,Device Type 8
User 8,Source 0,2023-03-20 08:37:08,Device Type 1
User 8,Source 0,2023-03-20 08:37:08,Device Type 9
User 8,Source 0,2023-03-20 08:37:08,Device Type 1
User 8,Source 0,2023-03-20 08:37:08,Device Type 4
User 8,Source 0,2023-03-20 08:37:08,Device Type 0
User 8,Source 0,2023-03-20 08:37:08,Device Type 1
User 8,Source 0,2023-03-20 08:37:08,Device Type 0
User 8,Source 0,2023-03-20 08:37:08,Device Type 1
User 8,Source 0,2023-03-20 08:37:08,Device Type 1
User 8,Source 0,2023-03-20 08:37:08,Device Type 10
User 8,Source 0,2023-03-20 08:37:08,Device Type 10
User 8,Source 0,2023-03-20 08:37:08,Device Type 1
User 8,Source 0,2023-03-20 08:37:08,Device Type 6
User 8,Source 0,2023-03-20 08:37:08,Device Type 1
User 8,Source 0,2023-03-20 08:37:08,Device Type 11
User 8,Source 0,2023-03-20 08:37:08,Device Type 2
User 8,Source 0,2023-03-20 08:37:08,Device Type 7
User 8,Source 0,2023-03-20 08:37:08,Device Type 9
User 8,Source 0,2023-03-20 08:37:08,Device Type 6
User 8,Source 0,2023-03-20 08:37:08,Device Type 0
User 8,Source 0,2023-03-20 08:37:08,Device Type 0
User 8,Source 0,2023-03-20 08:37:08,Device Type 0
User 8,Source 0,2023-03-20 08:37:08,Device Type 0
User 8,Source 0,2023-03-20 08:37:08,Device Type 1
User 8,Source 0,2023-03-20 08:37:08,Device Type 3
User 8,Source 0,2023-03-20 08:37:08,Device Type 0
User 8,Source 0,2023-03-20 08:37:08,Device Type 0
User 8,Source 0,2023-03-20 08:37:08,Device Type 8
